SalePrice;YearBuilt;Size(sqf);Floor;N_FacilitiesNearBy(Hospital);N_FacilitiesNearBy(Mall);N_FacilitiesNearBy(ETC);N_SchoolNearBy(University);N_FacilitiesInApt
181415;1993;644;18;2;1 ;5 ;5 ;4
94690;1992;355;8;1;1 ;5 ;5 ;3
309734;2014;843;25;1;1 ;5 ;5 ;9
242477;2014;640;30;1;1 ;5 ;5 ;9
336283;1993;1451;8;2;1 ;5 ;5 ;4
381415;2007;1366;10;2;2 ;0 ;2 ;4
261061;2006;903;9;1;1 ;2 ;1 ;4
349557;2007;868;20;1;1 ;0 ;2 ;10
327433;1986;1377;7;1;0 ;1 ;1 ;4
458407;2007;1519;12;1;1 ;0 ;2 ;10
336283;2015;914;23;2;1 ;0 ;2 ;7
254867;2015;644;11;2;1 ;0 ;2 ;7
172566;1997;644;9;1;1 ;1 ;3 ;5
345132;2013;910;21;1;1 ;0 ;3 ;7
150778;2013;644;15;1;1 ;0 ;3 ;7
149274;2013;644;10;1;1 ;0 ;3 ;7
338938;2013;907;8;1;1 ;0 ;3 ;7
274336;2006;811;17;1;1 ;1 ;2 ;5
55309;2014;135;18;1;0 ;1 ;1 ;1
389380;2007;1334;23;1;1 ;0 ;1 ;5
438053;2007;1629;10;1;1 ;0 ;1 ;5
469026;2007;1690;14;1;1 ;0 ;1 ;5
269026;2015;644;20;1;1 ;0 ;1 ;10
308849;2006;914;14;1;1 ;0 ;2 ;5
396460;2006;1412;2;1;1 ;0 ;2 ;5
291150;2006;818;12;1;1 ;0 ;2 ;5
446902;2014;1252;12;0;0 ;0 ;0 ;10
325663;2014;843;27;1;1 ;5 ;5 ;9
235398;2005;743;5;2;1 ;5 ;4 ;7
79646;1992;355;13;1;1 ;5 ;5 ;3
159292;1992;644;8;1;1 ;1 ;4 ;3
119469;1992;640;1;1;1 ;5 ;5 ;3
367256;2014;914;26;0;0 ;0 ;0 ;10
362831;2014;914;4;0;0 ;0 ;0 ;10
314159;2014;846;24;1;1 ;5 ;5 ;9
245575;2005;743;19;2;1 ;5 ;4 ;7
206637;2005;572;11;2;1 ;5 ;4 ;7
287610;2007;914;31;2;2 ;0 ;2 ;4
371681;2014;914;27;0;0 ;0 ;0 ;10
374336;2007;1394;5;2;2 ;0 ;2 ;4
255752;2014;644;15;1;1 ;5 ;5 ;9
429203;2014;1291;2;1;1 ;5 ;5 ;9
119469;1992;576;5;1;1 ;5 ;5 ;3
207964;2005;572;20;2;1 ;5 ;4 ;7
244247;2014;640;20;1;1 ;5 ;5 ;9
252212;2014;640;6;1;1 ;5 ;5 ;9
168141;1993;644;3;2;1 ;5 ;5 ;4
344247;2014;914;20;0;0 ;0 ;0 ;10
172566;1993;644;11;2;1 ;5 ;5 ;4
329203;2014;914;9;1;1 ;5 ;5 ;9
247787;2014;640;14;1;1 ;5 ;5 ;9
242477;2005;743;9;2;1 ;5 ;4 ;7
330088;2014;914;18;1;1 ;5 ;5 ;9
119469;1992;576;14;1;1 ;5 ;5 ;3
530973;2007;1519;28;1;1 ;0 ;2 ;10
309734;2007;868;15;1;1 ;0 ;2 ;10
529203;2007;1643;41;1;1 ;0 ;2 ;10
326548;2007;868;12;1;1 ;0 ;2 ;10
438053;2007;1387;2;1;1 ;0 ;2 ;10
331858;2007;868;7;1;1 ;0 ;2 ;10
273893;2009;910;7;1;0 ;2 ;1 ;5
352212;2013;907;15;1;1 ;0 ;3 ;7
304424;2006;910;20;1;1 ;1 ;2 ;5
123008;1985;587;5;1;1 ;2 ;0 ;3
54867;2014;135;19;1;0 ;1 ;1 ;1
60176;2014;160;19;1;0 ;1 ;1 ;1
55752;2014;135;14;1;0 ;1 ;1 ;1
238938;2014;640;17;1;1 ;5 ;5 ;9
230088;1993;914;19;2;1 ;5 ;5 ;4
323008;2005;1184;13;2;1 ;5 ;4 ;7
108407;2014;288;12;1;1 ;0 ;2 ;2
464601;2014;1291;8;1;1 ;5 ;5 ;9
333628;2014;910;27;1;1 ;5 ;5 ;9
287610;2008;829;18;1;1 ;0 ;2 ;8
326548;2014;914;6;1;1 ;5 ;5 ;9
332743;2014;914;8;1;1 ;5 ;5 ;9
240265;2014;640;5;1;1 ;5 ;5 ;9
362831;2014;914;26;0;0 ;0 ;0 ;10
224336;2005;743;2;2;1 ;5 ;4 ;7
176991;1993;644;19;2;1 ;5 ;5 ;4
318584;2008;914;11;1;1 ;0 ;2 ;8
247787;2014;644;7;1;1 ;5 ;5 ;9
168141;1993;644;1;2;1 ;5 ;5 ;4
327433;2007;1103;8;2;2 ;0 ;2 ;4
346017;2014;910;9;1;1 ;5 ;5 ;9
371681;2007;1394;20;2;2 ;0 ;2 ;4
196902;2005;572;4;2;1 ;5 ;4 ;7
242035;2014;640;7;1;1 ;5 ;5 ;9
269911;2005;914;7;2;1 ;5 ;4 ;7
343362;2014;914;13;0;0 ;0 ;0 ;10
210619;2005;572;19;2;1 ;5 ;4 ;7
262831;2014;640;21;1;1 ;5 ;5 ;9
277876;2005;914;16;2;1 ;5 ;4 ;7
262831;2014;644;17;1;1 ;5 ;5 ;9
241592;2014;640;30;1;1 ;5 ;5 ;9
256637;2014;640;7;1;1 ;5 ;5 ;9
119469;1992;640;1;1;1 ;5 ;5 ;3
343362;2014;910;23;1;1 ;5 ;5 ;9
191150;2015;644;13;2;1 ;0 ;2 ;7
330973;2007;868;5;1;1 ;0 ;2 ;10
221238;1978;903;11;2;1 ;0 ;2 ;3
446902;2007;1387;21;1;1 ;0 ;2 ;10
265486;2006;903;1;1;1 ;2 ;1 ;4
427876;2007;1387;6;1;1 ;0 ;2 ;10
265486;1986;1131;8;1;0 ;1 ;1 ;4
218584;1978;903;10;2;1 ;0 ;2 ;3
256637;2006;857;11;1;1 ;2 ;1 ;4
303539;2015;832;19;2;1 ;0 ;2 ;7
269911;1986;1131;7;1;0 ;1 ;1 ;4
106194;1997;430;5;1;1 ;1 ;3 ;5
283185;2009;910;10;1;0 ;2 ;1 ;5
258407;2009;910;3;1;0 ;2 ;1 ;5
358407;2013;907;28;1;1 ;0 ;3 ;7
358407;2013;910;9;1;1 ;0 ;3 ;7
366371;2013;910;7;1;1 ;0 ;3 ;7
243362;2006;636;6;1;1 ;1 ;2 ;5
59911;2014;156;17;1;0 ;1 ;1 ;1
55663;2014;135;13;1;0 ;1 ;1 ;1
464601;2007;1690;10;1;1 ;0 ;1 ;5
371681;2007;1273;7;1;1 ;0 ;1 ;5
274336;2006;818;24;1;1 ;0 ;2 ;5
292035;2015;644;18;1;1 ;0 ;1 ;10
181415;1993;644;21;2;1 ;5 ;5 ;4
243362;2014;640;9;1;1 ;5 ;5 ;9
236283;2005;743;3;2;1 ;5 ;4 ;7
338053;2014;914;9;1;1 ;5 ;5 ;9
345132;2014;914;21;1;1 ;5 ;5 ;9
340707;2014;914;11;1;1 ;5 ;5 ;9
414159;2014;1092;21;1;1 ;5 ;5 ;9
65486;1992;355;1;1;1 ;5 ;5 ;3
342477;2014;914;6;0;0 ;0 ;0 ;10
284955;2014;846;2;1;1 ;5 ;5 ;9
340707;2014;914;7;0;0 ;0 ;0 ;10
352212;1993;1761;21;2;1 ;5 ;5 ;4
179646;1993;644;8;2;1 ;5 ;5 ;4
361061;2014;914;18;0;0 ;0 ;0 ;10
309734;2014;910;3;1;1 ;5 ;5 ;9
119469;1992;576;7;1;1 ;5 ;5 ;3
265486;2014;644;9;1;1 ;5 ;5 ;9
265486;2008;829;2;1;1 ;0 ;2 ;8
129203;1992;640;10;1;1 ;5 ;5 ;3
125221;1992;576;4;1;1 ;5 ;5 ;3
336283;2014;907;29;1;1 ;5 ;5 ;9
81415;1992;355;6;1;1 ;5 ;5 ;3
380530;2008;1167;18;1;1 ;0 ;2 ;8
367256;2014;914;4;0;0 ;0 ;0 ;10
321238;2014;846;29;1;1 ;5 ;5 ;9
280530;2005;914;23;2;1 ;5 ;4 ;7
309292;2014;914;3;1;1 ;5 ;5 ;9
259292;2014;640;7;1;1 ;5 ;5 ;9
252654;2006;903;3;1;1 ;2 ;1 ;4
438053;2007;1387;9;1;1 ;0 ;2 ;10
340707;2007;868;13;1;1 ;0 ;2 ;10
339823;2007;868;12;1;1 ;0 ;2 ;10
353982;1986;1377;10;1;0 ;1 ;1 ;4
331858;2007;868;5;1;1 ;0 ;2 ;10
526548;2007;1519;25;1;1 ;0 ;2 ;10
331858;2007;868;17;1;1 ;0 ;2 ;10
469026;2007;1643;17;1;1 ;0 ;2 ;10
469026;2007;1643;28;1;1 ;0 ;2 ;10
274336;1986;1131;5;1;0 ;1 ;1 ;4
307079;1986;1377;2;1;0 ;1 ;1 ;4
361061;2009;1160;13;1;0 ;2 ;1 ;5
353982;2013;910;18;1;1 ;0 ;3 ;7
171681;2003;907;4;1;1 ;1 ;3 ;5
318584;2006;910;15;1;1 ;1 ;2 ;5
296460;2006;910;7;1;1 ;1 ;2 ;5
131415;1985;587;8;1;1 ;2 ;0 ;3
486725;2006;2056;11;1;1 ;0 ;2 ;5
442477;2006;1412;18;1;1 ;0 ;2 ;5
460176;2006;2056;9;1;1 ;0 ;2 ;5
424778;2006;1437;21;1;1 ;0 ;2 ;5
283185;2006;818;16;1;1 ;0 ;2 ;5
169026;1993;644;13;2;1 ;5 ;5 ;4
250442;2014;640;29;1;1 ;5 ;5 ;9
236725;1993;914;4;2;1 ;5 ;5 ;4
451327;2014;1252;6;0;0 ;0 ;0 ;10
349557;2014;914;5;0;0 ;0 ;0 ;10
243362;2005;743;10;2;1 ;5 ;4 ;7
344247;2014;914;10;1;1 ;5 ;5 ;9
334955;2014;910;5;1;1 ;5 ;5 ;9
317699;2014;907;6;1;1 ;5 ;5 ;9
206637;2005;572;11;2;1 ;5 ;4 ;7
378761;2014;914;15;0;0 ;0 ;0 ;10
353982;2014;910;15;1;1 ;5 ;5 ;9
345132;2014;914;26;1;1 ;5 ;5 ;9
207079;2005;572;5;2;1 ;5 ;4 ;7
415929;2014;1092;22;1;1 ;5 ;5 ;9
292035;2008;829;13;1;1 ;0 ;2 ;8
318584;2008;914;19;1;1 ;0 ;2 ;8
272566;2014;644;13;1;1 ;5 ;5 ;9
171681;1993;644;16;2;1 ;5 ;5 ;4
172566;1993;644;19;2;1 ;5 ;5 ;4
376106;2007;1394;12;2;2 ;0 ;2 ;4
315044;2014;843;9;1;1 ;5 ;5 ;9
108849;2014;288;13;1;1 ;0 ;2 ;2
265486;2005;914;21;2;1 ;5 ;4 ;7
276991;2005;914;12;2;1 ;5 ;4 ;7
345132;2014;914;15;1;1 ;5 ;5 ;9
283185;2005;914;22;2;1 ;5 ;4 ;7
272566;2005;914;12;2;1 ;5 ;4 ;7
264601;2014;644;3;1;1 ;5 ;5 ;9
349557;2014;910;21;1;1 ;5 ;5 ;9
383185;2008;1167;18;1;1 ;0 ;2 ;8
172566;1993;644;3;2;1 ;5 ;5 ;4
107079;2014;288;10;1;1 ;0 ;2 ;2
212389;1993;914;10;2;1 ;5 ;5 ;4
358407;2014;914;19;0;0 ;0 ;0 ;10
326548;2008;914;8;1;1 ;0 ;2 ;8
436283;2007;1387;3;1;1 ;0 ;2 ;10
327433;2007;868;9;1;1 ;0 ;2 ;10
248672;2006;903;6;1;1 ;2 ;1 ;4
522123;2007;1928;24;1;1 ;0 ;2 ;10
255752;2006;903;4;1;1 ;2 ;1 ;4
247787;2006;903;4;1;1 ;2 ;1 ;4
429203;2007;1387;4;1;1 ;0 ;2 ;10
350442;2007;868;13;1;1 ;0 ;2 ;10
469026;2007;1519;8;1;1 ;0 ;2 ;10
272123;1986;1131;5;1;0 ;1 ;1 ;4
278761;2015;644;13;2;1 ;0 ;2 ;7
223008;1978;903;7;2;1 ;0 ;2 ;3
237168;1986;914;10;1;0 ;1 ;1 ;4
222123;1978;903;12;2;1 ;0 ;2 ;3
331858;2007;868;2;1;1 ;0 ;2 ;10
212389;1978;903;1;2;1 ;0 ;2 ;3
269026;2009;910;4;1;0 ;2 ;1 ;5
274336;2009;910;2;1;0 ;2 ;1 ;5
282300;2009;914;7;1;0 ;2 ;1 ;5
269911;2009;910;4;1;0 ;2 ;1 ;5
369026;2013;907;10;1;1 ;0 ;3 ;7
371681;2013;910;12;1;1 ;0 ;3 ;7
352212;2013;910;4;1;1 ;0 ;3 ;7
377876;2013;910;9;1;1 ;0 ;3 ;7
353982;2013;910;2;1;1 ;0 ;3 ;7
73451;1985;498;4;1;1 ;2 ;0 ;3
115044;1985;587;5;1;1 ;2 ;0 ;3
60176;2014;156;17;1;0 ;1 ;1 ;1
455752;2007;1690;5;1;1 ;0 ;1 ;5
394690;2015;910;13;1;1 ;0 ;1 ;10
287610;2006;818;21;1;1 ;0 ;2 ;5
289380;2006;818;17;1;1 ;0 ;2 ;5
265486;2006;818;3;1;1 ;0 ;2 ;5
256637;2015;644;22;1;1 ;0 ;1 ;10
269911;2015;644;8;1;1 ;0 ;1 ;10
453982;2006;1743;20;1;1 ;0 ;2 ;5
291150;2015;644;16;1;1 ;0 ;1 ;10
279646;2015;644;24;1;1 ;0 ;1 ;10
336283;2014;914;10;1;1 ;5 ;5 ;9
463716;2014;1291;3;1;1 ;5 ;5 ;9
252212;2005;914;1;2;1 ;5 ;4 ;7
290265;2008;829;9;1;1 ;0 ;2 ;8
154159;1992;644;19;1;1 ;1 ;4 ;3
330973;2014;846;17;1;1 ;5 ;5 ;9
77876;1992;355;13;1;1 ;5 ;5 ;3
183628;1993;644;9;2;1 ;5 ;5 ;4
267256;2014;640;16;1;1 ;5 ;5 ;9
207964;2005;572;14;2;1 ;5 ;4 ;7
243362;1993;914;24;2;1 ;5 ;5 ;4
85840;1992;576;2;1;1 ;5 ;5 ;3
212389;2005;572;6;2;1 ;5 ;4 ;7
81415;1992;355;7;1;1 ;5 ;5 ;3
314159;2007;1103;6;2;2 ;0 ;2 ;4
231858;1993;914;8;2;1 ;5 ;5 ;4
330088;2014;907;10;1;1 ;5 ;5 ;9
334513;2014;910;27;1;1 ;5 ;5 ;9
364601;2014;914;21;0;0 ;0 ;0 ;10
161061;1992;644;10;1;1 ;1 ;4 ;3
159292;1992;644;18;1;1 ;1 ;4 ;3
349557;2014;914;14;1;1 ;5 ;5 ;9
300884;2014;846;1;1;1 ;5 ;5 ;9
341150;2014;914;29;1;1 ;5 ;5 ;9
331415;2008;914;19;1;1 ;0 ;2 ;8
265486;2014;644;19;1;1 ;5 ;5 ;9
271681;2005;914;11;2;1 ;5 ;4 ;7
324778;2007;1103;7;2;2 ;0 ;2 ;4
272566;2005;914;18;2;1 ;5 ;4 ;7
268141;2014;644;24;1;1 ;5 ;5 ;9
345132;2007;868;8;1;1 ;0 ;2 ;10
362831;2007;868;19;1;1 ;0 ;2 ;10
238938;1986;914;11;1;0 ;1 ;1 ;4
484955;2007;1519;18;1;1 ;0 ;2 ;10
247787;1986;1131;1;1;0 ;1 ;1 ;4
267247;1986;1131;5;1;0 ;1 ;1 ;4
128318;1997;558;2;1;1 ;1 ;3 ;5
295575;2009;910;12;1;0 ;2 ;1 ;5
287610;2009;910;9;1;0 ;2 ;1 ;5
264601;2013;644;9;1;1 ;0 ;3 ;7
311061;2006;910;19;1;1 ;1 ;2 ;5
134513;1985;587;6;1;1 ;2 ;0 ;3
405309;2007;1483;22;1;1 ;0 ;1 ;5
154867;1986;910;5;1;1 ;1 ;2 ;3
386725;2015;910;13;1;1 ;0 ;1 ;10
287610;2015;644;21;1;1 ;0 ;1 ;10
287610;2015;644;12;1;1 ;0 ;1 ;10
371681;2015;910;4;1;1 ;0 ;1 ;10
336283;2015;910;13;1;1 ;0 ;1 ;10
329646;2015;910;13;1;1 ;0 ;1 ;10
394690;2015;910;25;1;1 ;0 ;1 ;10
296460;2015;644;34;1;1 ;0 ;1 ;10
330088;2008;914;12;1;1 ;0 ;2 ;8
137168;1992;644;1;1;1 ;1 ;4 ;3
252212;1993;914;14;2;1 ;5 ;5 ;4
353982;1993;2337;21;2;1 ;5 ;5 ;4
121238;1992;576;11;1;1 ;5 ;5 ;3
340707;2014;907;17;1;1 ;5 ;5 ;9
265486;2014;640;16;1;1 ;5 ;5 ;9
305309;2007;914;29;2;2 ;0 ;2 ;4
284955;2008;829;14;1;1 ;0 ;2 ;8
193805;2005;572;19;2;1 ;5 ;4 ;7
366371;2014;914;18;0;0 ;0 ;0 ;10
371681;2014;914;19;0;0 ;0 ;0 ;10
409734;2007;1366;13;2;2 ;0 ;2 ;4
262831;2005;914;2;2;1 ;5 ;4 ;7
265486;2014;640;11;1;1 ;5 ;5 ;9
84070;2014;273;16;1;1 ;0 ;2 ;2
340707;2014;914;4;0;0 ;0 ;0 ;10
268141;2014;640;11;1;1 ;5 ;5 ;9
338938;2007;868;8;1;1 ;0 ;2 ;10
495575;2007;1643;31;1;1 ;0 ;2 ;10
526548;2007;1643;36;1;1 ;0 ;2 ;10
283185;2006;903;8;1;1 ;2 ;1 ;4
336283;2007;868;10;1;1 ;0 ;2 ;10
212389;1978;903;2;2;1 ;0 ;2 ;3
196460;1978;779;1;2;1 ;0 ;2 ;3
460176;2007;1387;23;1;1 ;0 ;2 ;10
265486;2013;644;18;1;1 ;0 ;3 ;7
247787;2006;811;7;1;1 ;1 ;2 ;5
469026;2006;2056;2;1;1 ;0 ;2 ;5
284955;2006;818;20;1;1 ;0 ;2 ;5
317699;2015;910;11;1;1 ;0 ;1 ;10
318584;2006;914;20;1;1 ;0 ;2 ;5
212389;1992;914;16;1;1 ;1 ;4 ;3
119469;1992;640;15;1;1 ;5 ;5 ;3
292035;2008;829;12;1;1 ;0 ;2 ;8
263716;2014;644;28;1;1 ;5 ;5 ;9
121238;1992;576;11;1;1 ;5 ;5 ;3
185840;1992;914;5;1;1 ;1 ;4 ;3
105309;2014;288;8;1;1 ;0 ;2 ;2
202654;2005;572;6;2;1 ;5 ;4 ;7
154867;1992;644;7;1;1 ;1 ;4 ;3
362566;2014;914;29;0;0 ;0 ;0 ;10
320353;2005;1184;7;2;1 ;5 ;4 ;7
74955;2014;213;15;1;1 ;0 ;2 ;2
331858;2008;914;19;1;1 ;0 ;2 ;8
345132;2014;914;23;1;1 ;5 ;5 ;9
323008;2005;1184;6;2;1 ;5 ;4 ;7
451327;2007;1643;11;1;1 ;0 ;2 ;10
336283;2015;839;14;2;1 ;0 ;2 ;7
564601;2007;1928;33;1;1 ;0 ;2 ;10
174601;1997;644;9;1;1 ;1 ;3 ;5
294690;2009;910;14;1;0 ;2 ;1 ;5
370796;2013;910;8;1;1 ;0 ;3 ;7
371681;2013;907;35;1;1 ;0 ;3 ;7
362831;2013;910;3;1;1 ;0 ;3 ;7
371681;2013;910;7;1;1 ;0 ;3 ;7
247787;2006;636;16;1;1 ;1 ;2 ;5
57522;2014;156;14;1;0 ;1 ;1 ;1
56637;2014;135;11;1;0 ;1 ;1 ;1
97345;1986;451;7;1;1 ;1 ;2 ;3
109734;1986;508;11;1;1 ;1 ;2 ;3
300884;2015;910;18;1;1 ;0 ;1 ;10
318584;2006;914;9;1;1 ;0 ;2 ;5
376106;2015;910;24;1;1 ;0 ;1 ;10
288495;2015;644;11;1;1 ;0 ;1 ;10
406194;2006;1412;17;1;1 ;0 ;2 ;5
379646;2015;910;9;1;1 ;0 ;1 ;10
296460;2015;644;24;1;1 ;0 ;1 ;10
369026;2015;910;7;1;1 ;0 ;1 ;10
380530;2015;914;27;1;1 ;0 ;1 ;10
349557;2015;910;2;1;1 ;0 ;1 ;10
362831;2015;914;29;1;1 ;0 ;1 ;10
362831;2014;914;7;0;0 ;0 ;0 ;10
349557;2014;914;5;0;0 ;0 ;0 ;10
340707;2014;914;4;0;0 ;0 ;0 ;10
324778;2014;843;18;1;1 ;5 ;5 ;9
323008;2014;914;4;1;1 ;5 ;5 ;9
202654;2005;572;6;2;1 ;5 ;4 ;7
175221;1993;644;20;2;1 ;5 ;5 ;4
269911;2005;914;12;2;1 ;5 ;4 ;7
361946;2014;914;16;0;0 ;0 ;0 ;10
261061;2014;640;11;1;1 ;5 ;5 ;9
272566;2014;644;11;1;1 ;5 ;5 ;9
180530;1993;644;9;2;1 ;5 ;5 ;4
178761;1993;644;16;2;1 ;5 ;5 ;4
270796;2014;644;24;1;1 ;5 ;5 ;9
265486;2014;644;14;1;1 ;5 ;5 ;9
295575;2008;829;7;1;1 ;0 ;2 ;8
155752;1992;644;9;1;1 ;1 ;4 ;3
203539;1992;914;12;1;1 ;1 ;4 ;3
132743;1992;640;7;1;1 ;5 ;5 ;3
242477;2005;743;15;2;1 ;5 ;4 ;7
263716;2014;640;17;1;1 ;5 ;5 ;9
315929;2008;914;14;1;1 ;0 ;2 ;8
256637;2014;640;7;1;1 ;5 ;5 ;9
363716;1986;1796;4;1;0 ;1 ;1 ;4
237168;1986;914;6;1;0 ;1 ;1 ;4
296460;2006;903;14;1;1 ;2 ;1 ;4
228318;1978;903;9;2;1 ;0 ;2 ;3
345132;2007;868;20;1;1 ;0 ;2 ;10
469026;2007;1519;8;1;1 ;0 ;2 ;10
349557;2007;868;17;1;1 ;0 ;2 ;10
176991;1978;903;2;2;1 ;0 ;2 ;3
218584;1978;903;7;2;1 ;0 ;2 ;3
256637;2006;857;14;1;1 ;2 ;1 ;4
261061;2006;903;8;1;1 ;2 ;1 ;4
128318;1997;644;5;1;1 ;1 ;3 ;5
361061;2013;907;5;1;1 ;0 ;3 ;7
380530;2013;910;30;1;1 ;0 ;3 ;7
283185;2006;910;5;1;1 ;1 ;2 ;5
254867;2006;636;11;1;1 ;1 ;2 ;5
128318;1985;587;10;1;1 ;2 ;0 ;3
57522;2014;156;15;1;0 ;1 ;1 ;1
414159;2007;1483;22;1;1 ;0 ;1 ;5
194690;1986;910;5;1;1 ;1 ;2 ;3
303539;2015;644;16;1;1 ;0 ;1 ;10
376106;2006;1149;19;1;1 ;0 ;2 ;5
451327;2015;1035;4;1;1 ;0 ;1 ;10
376106;2006;1149;15;1;1 ;0 ;2 ;5
392035;2015;910;17;1;1 ;0 ;1 ;10
300884;2015;644;8;1;1 ;0 ;1 ;10
353982;2015;910;2;1;1 ;0 ;1 ;10
377433;2015;910;24;1;1 ;0 ;1 ;10
292035;2015;644;24;1;1 ;0 ;1 ;10
376106;2015;914;8;1;1 ;0 ;1 ;10
285840;2008;829;9;1;1 ;0 ;2 ;8
271681;2005;914;14;2;1 ;5 ;4 ;7
179646;1993;644;13;2;1 ;5 ;5 ;4
110619;1992;576;10;1;1 ;5 ;5 ;3
214159;1992;914;15;1;1 ;1 ;4 ;3
101769;1992;576;15;1;1 ;5 ;5 ;3
256637;2014;640;5;1;1 ;5 ;5 ;9
230088;2005;743;20;2;1 ;5 ;4 ;7
68141;1992;355;1;1;1 ;5 ;5 ;3
358407;2014;914;26;0;0 ;0 ;0 ;10
260176;2005;914;6;2;1 ;5 ;4 ;7
402654;2014;1092;9;1;1 ;5 ;5 ;9
336283;2005;1184;7;2;1 ;5 ;4 ;7
141592;1992;914;3;1;1 ;1 ;4 ;3
271681;2014;640;14;1;1 ;5 ;5 ;9
391150;2008;1167;20;1;1 ;0 ;2 ;8
440707;2014;1252;4;0;0 ;0 ;0 ;10
338053;2014;914;10;1;1 ;5 ;5 ;9
358407;2014;914;17;0;0 ;0 ;0 ;10
350884;2014;910;16;1;1 ;5 ;5 ;9
270796;2014;644;14;1;1 ;5 ;5 ;9
243362;1993;914;13;2;1 ;5 ;5 ;4
114159;1992;576;15;1;1 ;5 ;5 ;3
256637;2014;640;2;1;1 ;5 ;5 ;9
261061;2014;640;9;1;1 ;5 ;5 ;9
357522;2014;914;8;0;0 ;0 ;0 ;10
322123;2014;846;20;1;1 ;5 ;5 ;9
334513;2014;907;16;1;1 ;5 ;5 ;9
361061;2014;910;9;1;1 ;5 ;5 ;9
230088;1993;914;1;2;1 ;5 ;5 ;4
257522;2014;640;4;1;1 ;5 ;5 ;9
276991;2005;914;21;2;1 ;5 ;4 ;7
285840;2008;829;21;1;1 ;0 ;2 ;8
353982;2014;910;15;1;1 ;5 ;5 ;9
116814;1992;576;9;1;1 ;5 ;5 ;3
247787;1992;1448;2;1;1 ;1 ;4 ;3
353982;2014;914;21;0;0 ;0 ;0 ;10
334513;2014;914;11;1;1 ;5 ;5 ;9
86725;1992;355;1;1;1 ;5 ;5 ;3
108849;1992;576;1;1;1 ;5 ;5 ;3
320353;2008;914;17;1;1 ;0 ;2 ;8
102654;2014;288;7;1;1 ;0 ;2 ;2
385840;2008;1167;8;1;1 ;0 ;2 ;8
276106;2005;914;20;2;1 ;5 ;4 ;7
321238;2007;868;2;1;1 ;0 ;2 ;10
278761;1986;1131;12;1;0 ;1 ;1 ;4
469026;2007;1387;41;1;1 ;0 ;2 ;10
194690;1978;779;6;2;1 ;0 ;2 ;3
336283;2007;868;22;1;1 ;0 ;2 ;10
424778;2007;1387;9;1;1 ;0 ;2 ;10
225663;1978;903;6;2;1 ;0 ;2 ;3
504424;2007;1519;33;1;1 ;0 ;2 ;10
234513;1986;914;6;1;0 ;1 ;1 ;4
252212;1986;914;4;1;0 ;1 ;1 ;4
272123;2006;903;4;1;1 ;2 ;1 ;4
345132;2015;914;4;2;1 ;0 ;2 ;7
276991;2006;903;4;1;1 ;2 ;1 ;4
146017;1997;644;4;1;1 ;1 ;3 ;5
305309;2009;910;14;1;0 ;2 ;1 ;5
371681;2013;910;16;1;1 ;0 ;3 ;7
377876;2013;907;27;1;1 ;0 ;3 ;7
398230;2013;910;33;1;1 ;0 ;3 ;7
296460;2006;910;7;1;1 ;1 ;2 ;5
59292;2014;156;13;1;0 ;1 ;1 ;1
55752;2014;156;15;1;0 ;1 ;1 ;1
57522;2014;156;15;1;0 ;1 ;1 ;1
75221;2014;192;13;1;0 ;1 ;1 ;1
415929;2007;1483;7;1;1 ;0 ;1 ;5
486725;2007;1690;21;1;1 ;0 ;1 ;5
108407;1986;508;11;1;1 ;1 ;2 ;3
110619;1986;508;11;1;1 ;1 ;2 ;3
393805;2015;910;17;1;1 ;0 ;1 ;10
432743;2006;1412;26;1;1 ;0 ;2 ;5
314159;2006;914;11;1;1 ;0 ;2 ;5
442477;2015;1035;7;1;1 ;0 ;1 ;10
354867;2015;914;2;1;1 ;0 ;1 ;10
353982;2015;910;12;1;1 ;0 ;1 ;10
278761;2015;644;7;1;1 ;0 ;1 ;10
383185;2015;910;33;1;1 ;0 ;1 ;10
380530;2015;914;15;1;1 ;0 ;1 ;10
278761;2015;644;5;1;1 ;0 ;1 ;10
455752;2015;1035;14;1;1 ;0 ;1 ;10
298672;2015;644;32;1;1 ;0 ;1 ;10
345132;2007;1103;26;2;2 ;0 ;2 ;4
271681;2005;914;7;2;1 ;5 ;4 ;7
269026;2014;640;14;1;1 ;5 ;5 ;9
232743;2005;743;4;2;1 ;5 ;4 ;7
460176;2014;1252;10;0;0 ;0 ;0 ;10
367256;2014;914;15;0;0 ;0 ;0 ;10
119469;1992;576;7;1;1 ;5 ;5 ;3
471504;2014;1252;14;0;0 ;0 ;0 ;10
267256;2014;640;10;1;1 ;5 ;5 ;9
358407;2014;910;18;1;1 ;5 ;5 ;9
420353;2014;1092;20;1;1 ;5 ;5 ;9
262831;2014;640;3;1;1 ;5 ;5 ;9
460176;2014;1252;12;0;0 ;0 ;0 ;10
336283;2014;914;7;1;1 ;5 ;5 ;9
172566;1993;644;6;2;1 ;5 ;5 ;4
185840;1993;644;15;2;1 ;5 ;5 ;4
154867;1992;644;6;1;1 ;1 ;4 ;3
181415;1993;644;8;2;1 ;5 ;5 ;4
151327;1992;644;10;1;1 ;1 ;4 ;3
267256;2014;640;25;1;1 ;5 ;5 ;9
107964;2014;288;9;1;1 ;0 ;2 ;2
271681;2014;640;16;1;1 ;5 ;5 ;9
251327;1986;914;11;1;0 ;1 ;1 ;4
